usia,jenis_kelamin,pekerjaan,durasi_tidur_menit,sering_terbangun_malam,mimpi_buruk,screen_sebelum_tidur,minum_kopi_hari_ini,merokok,konsumsi_alkohol,jam_kerja_menit,tingkat_beban_kerja,deadline_hari_ini,lembur,waktu_outdoor,aktivitas_hobi,suasana_hati,tingkat_kecemasan,tingkat_energi,konsentrasi,interaksi_sosial,konflik_interpersonal,merasa_kesepian,support_sistem,meditasi,stress_level
29,Perempuan,Freelancer,418.0,Tidak,Tidak,15.0,Tidak,Tidak,Tidak,377.0,1,Tidak,Tidak,111.0,Ya,Campur,1.2,5,4,3,Tidak,Tidak,5,Ya,1
30,Laki-laki,Irt,459.0,Tidak,Ya,60.0,Ya,Ya,Tidak,614.0,4,Ya,Ya,6.0,Tidak,Negatif,4.0,3,2,2,Tidak,Tidak,1,Tidak,3
39,Laki-laki,Irt,581.0,Tidak,Tidak,54.0,Tidak,Tidak,Tidak,402.0,2,Tidak,Tidak,137.0,Ya,Netral,1.2,4,4,3,Tidak,Tidak,4,Tidak,1
33,Perempuan,Irt,444.0,Ya,Tidak,0.0,Ya,Tidak,Tidak,368.0,2,Tidak,Tidak,115.0,Ya,Campur,1.0,4,5,5,Tidak,Tidak,5,Ya,1
34,Perempuan,Wirausaha,368.0,Tidak,Tidak,45.0,Tidak,Tidak,Tidak,550.0,4,Tidak,Tidak,36.0,Tidak,Campur,2.4,3,3,4,Ya,Tidak,4,Tidak,2
40,Perempuan,Freelancer,410.0,Ya,Tidak,87.0,Ya,Tidak,Ya,541.0,4,Ya,Ya,18.0,Tidak,Campur,4.5,2,2,3,Tidak,Ya,2,Tidak,3
40,Perempuan,Mahasiswa,477.0,Tidak,Tidak,46.0,Tidak,Tidak,Tidak,350.0,2,Tidak,Tidak,72.0,Ya,Positif,1.3,5,4,3,Ya,Tidak,5,Ya,1
21,Perempuan,Karyawan,418.0,Tidak,Tidak,40.0,Ya,Tidak,Tidak,403.0,2,Tidak,Tidak,125.0,Ya,Positif,1.4,3,4,4,Tidak,Tidak,4,Ya,1
33,Laki-laki,Karyawan,361.0,Ya,Tidak,59.0,Tidak,Tidak,Ya,611.0,4,Ya,Ya,17.0,Tidak,Netral,4.4,3,2,1,Tidak,Ya,2,Tidak,3
21,Perempuan,Guru,428.0,Ya,Ya,60.0,Ya,Tidak,Ya,615.0,3,Ya,Ya,14.0,Tidak,Negatif,3.9,2,3,2,Tidak,Ya,2,Tidak,3
32,Perempuan,Dokter,357.0,Tidak,Ya,60.0,Tidak,Tidak,Tidak,491.0,4,Tidak,Ya,59.0,Tidak,Positif,2.5,2,3,3,Tidak,Tidak,3,Ya,2
46,Laki-laki,Karyawan,446.0,Ya,Tidak,56.0,Ya,Tidak,Tidak,491.0,4,Tidak,Tidak,62.0,Tidak,Netral,1.7,3,2,2,Ya,Tidak,4,Ya,2
39,Perempuan,Dokter,428.0,Ya,Tidak,105.0,Ya,Ya,Tidak,655.0,3,Ya,Ya,21.0,Tidak,Negatif,4.1,1,2,4,Tidak,Ya,2,Tidak,3
35,Laki-laki,Wirausaha,477.0,Ya,Ya,107.0,Tidak,Ya,Tidak,596.0,4,Ya,Ya,0.0,Tidak,Negatif,4.3,2,2,3,Ya,Ya,1,Tidak,3
34,Laki-laki,Karyawan,454.0,Tidak,Tidak,82.0,Tidak,Ya,Tidak,507.0,2,Ya,Ya,41.0,Ya,Netral,2.8,3,4,2,Tidak,Tidak,3,Ya,2
40,Perempuan,Karyawan,445.0,Tidak,Tidak,45.0,Tidak,Ya,Tidak,346.0,1,Tidak,Tidak,75.0,Ya,Positif,1.6,4,3,4,Tidak,Tidak,4,Ya,1
30,Laki-laki,Karyawan,484.0,Tidak,Tidak,51.0,Tidak,Tidak,Tidak,503.0,1,Ya,Tidak,52.0,Ya,Netral,2.0,4,4,3,Tidak,Tidak,4,Tidak,1
42,Laki-laki,Freelancer,400.0,Tidak,Ya,67.0,Tidak,Ya,Tidak,470.0,3,Ya,Tidak,28.0,Ya,Campur,2.6,2,3,3,Tidak,Tidak,3,Tidak,2
23,Laki-laki,Mahasiswa,558.0,Ya,Tidak,79.0,Ya,Tidak,Tidak,344.0,2,Ya,Tidak,125.0,Ya,Netral,1.0,5,4,4,Tidak,Tidak,4,Tidak,1
41,Perempuan,Dokter,454.0,Tidak,Tidak,75.0,Tidak,Tidak,Tidak,412.0,2,Tidak,Tidak,30.0,Ya,Campur,2.4,2,3,3,Tidak,Tidak,2,Ya,2
42,Laki-laki,Mahasiswa,468.0,Tidak,Ya,53.0,Ya,Ya,Tidak,523.0,3,Tidak,Tidak,28.0,Ya,Netral,2.8,2,2,2,Tidak,Ya,3,Tidak,2
40,Laki-laki,Wirausaha,498.0,Tidak,Tidak,46.0,Tidak,Tidak,Tidak,364.0,1,Tidak,Tidak,104.0,Tidak,Negatif,1.9,4,4,3,Tidak,Tidak,4,Ya,1
33,Perempuan,Karyawan,361.0,Ya,Ya,81.0,Tidak,Tidak,Ya,539.0,4,Tidak,Tidak,27.0,Tidak,Negatif,4.6,2,1,2,Ya,Ya,3,Tidak,3
44,Perempuan,Mahasiswa,484.0,Ya,Ya,34.0,Tidak,Tidak,Tidak,248.0,1,Tidak,Tidak,38.0,Tidak,Netral,1.4,5,4,3,Ya,Tidak,4,Ya,1
32,Laki-laki,Wirausaha,413.0,Ya,Ya,63.0,Ya,Ya,Tidak,555.0,3,Ya,Tidak,68.0,Ya,Positif,2.6,3,2,3,Tidak,Ya,3,Tidak,2
47,Laki-laki,Freelancer,246.0,Ya,Ya,110.0,Tidak,Ya,Tidak,633.0,5,Tidak,Tidak,3.0,Tidak,Positif,3.8,2,3,2,Ya,Ya,3,Tidak,3
19,Perempuan,Guru,426.0,Tidak,Ya,32.0,Tidak,Tidak,Tidak,485.0,2,Ya,Ya,52.0,Ya,Negatif,2.4,3,3,3,Tidak,Tidak,4,Ya,2
37,Perempuan,Dokter,470.0,Ya,Tidak,78.0,Tidak,Tidak,Tidak,404.0,3,Tidak,Tidak,13.0,Tidak,Negatif,2.8,3,2,2,Tidak,Ya,2,Ya,2
22,Perempuan,Dokter,460.0,Tidak,Tidak,52.0,Tidak,Tidak,Tidak,480.0,3,Tidak,Ya,21.0,Tidak,Negatif,2.8,3,3,2,Tidak,Ya,4,Tidak,2
45,Laki-laki,Freelancer,353.0,Ya,Ya,119.0,Ya,Tidak,Ya,620.0,5,Ya,Tidak,10.0,Tidak,Negatif,4.3,1,2,3,Tidak,Tidak,2,Tidak,3
50,Perempuan,Irt,418.0,Ya,Tidak,97.0,Tidak,Tidak,Tidak,671.0,4,Ya,Tidak,17.0,Ya,Negatif,3.5,2,1,2,Tidak,Ya,3,Tidak,3
49,Laki-laki,Karyawan,386.0,Tidak,Ya,59.0,Tidak,Tidak,Tidak,573.0,4,Ya,Ya,53.0,Tidak,Campur,1.9,3,3,2,Tidak,Tidak,3,Ya,2
44,Laki-laki,Mahasiswa,324.0,Ya,Tidak,89.0,Ya,Tidak,Tidak,588.0,3,Ya,Ya,0.0,Tidak,Negatif,4.3,2,2,1,Tidak,Tidak,2,Tidak,3
27,Perempuan,Wirausaha,559.0,Tidak,Tidak,18.0,Ya,Tidak,Tidak,386.0,2,Tidak,Tidak,52.0,Tidak,Campur,1.0,5,4,4,Tidak,Tidak,5,Ya,1
48,Perempuan,Freelancer,377.0,Ya,Ya,103.0,Tidak,Ya,Ya,535.0,3,Ya,Ya,0.0,Tidak,Netral,4.4,2,1,1,Tidak,Tidak,1,Tidak,3
48,Perempuan,Freelancer,339.0,Ya,Tidak,89.0,Ya,Tidak,Ya,588.0,4,Ya,Ya,56.0,Tidak,Campur,4.9,2,2,2,Tidak,Ya,1,Tidak,3
41,Laki-laki,Karyawan,479.0,Tidak,Tidak,22.0,Ya,Ya,Tidak,478.0,3,Ya,Tidak,46.0,Ya,Campur,3.4,3,4,1,Tidak,Tidak,4,Tidak,2
39,Laki-laki,Guru,431.0,Ya,Ya,93.0,Tidak,Tidak,Tidak,524.0,5,Ya,Tidak,76.0,Tidak,Negatif,4.1,2,2,3,Ya,Ya,2,Tidak,3
37,Perempuan,Guru,460.0,Ya,Ya,3.0,Tidak,Tidak,Tidak,381.0,3,Tidak,Tidak,50.0,Tidak,Campur,2.7,3,3,3,Tidak,Tidak,3,Tidak,2
31,Laki-laki,Karyawan,528.0,Tidak,Tidak,3.0,Tidak,Tidak,Tidak,479.0,2,Tidak,Tidak,119.0,Ya,Positif,1.7,5,4,5,Tidak,Tidak,4,Ya,1
39,Laki-laki,Dokter,297.0,Ya,Tidak,75.0,Ya,Tidak,Ya,533.0,3,Ya,Ya,8.0,Tidak,Negatif,4.7,1,2,2,Ya,Ya,2,Ya,3
31,Perempuan,Karyawan,465.0,Ya,Ya,67.0,Tidak,Tidak,Tidak,470.0,3,Ya,Ya,91.0,Ya,Positif,2.8,3,3,3,Tidak,Tidak,2,Tidak,2
26,Laki-laki,Karyawan,421.0,Ya,Tidak,106.0,Ya,Tidak,Tidak,580.0,3,Ya,Ya,58.0,Ya,Campur,3.4,4,3,4,Tidak,Tidak,3,Tidak,2
44,Laki-laki,Mahasiswa,414.0,Tidak,Tidak,46.0,Tidak,Tidak,Ya,595.0,3,Tidak,Tidak,52.0,Ya,Campur,3.1,2,3,3,Ya,Ya,3,Tidak,2
45,Perempuan,Irt,397.0,Ya,Ya,101.0,Ya,Tidak,Tidak,638.0,5,Ya,Ya,11.0,Ya,Negatif,4.2,1,1,2,Tidak,Ya,1,Tidak,3
45,Laki-laki,Karyawan,327.0,Ya,Tidak,120.0,Ya,Tidak,Tidak,562.0,4,Ya,Ya,5.0,Tidak,Negatif,4.1,1,2,2,Ya,Ya,2,Tidak,3
41,Perempuan,Mahasiswa,434.0,Tidak,Tidak,30.0,Tidak,Tidak,Tidak,316.0,1,Tidak,Tidak,88.0,Ya,Positif,1.0,4,3,4,Tidak,Tidak,3,Ya,1
39,Perempuan,Freelancer,489.0,Tidak,Tidak,22.0,Tidak,Ya,Tidak,448.0,3,Tidak,Tidak,41.0,Ya,Netral,2.0,3,3,3,Ya,Tidak,3,Ya,2
44,Perempuan,Freelancer,354.0,Tidak,Tidak,82.0,Ya,Tidak,Ya,571.0,4,Ya,Ya,7.0,Ya,Negatif,4.5,1,1,3,Ya,Ya,1,Tidak,3
28,Perempuan,Freelancer,378.0,Ya,Tidak,65.0,Ya,Ya,Tidak,444.0,3,Ya,Tidak,57.0,Tidak,Netral,2.6,4,3,3,Tidak,Ya,4,Ya,2
33,Laki-laki,Karyawan,343.0,Ya,Tidak,106.0,Ya,Ya,Tidak,543.0,4,Ya,Tidak,29.0,Tidak,Campur,4.8,2,2,2,Ya,Ya,1,Tidak,3
32,Laki-laki,Karyawan,363.0,Ya,Tidak,133.0,Tidak,Tidak,Ya,628.0,4,Ya,Ya,20.0,Tidak,Negatif,4.5,2,2,2,Tidak,Ya,2,Tidak,3
25,Perempuan,Freelancer,369.0,Ya,Tidak,56.0,Ya,Tidak,Tidak,533.0,3,Tidak,Tidak,0.0,Ya,Netral,2.5,3,4,3,Tidak,Ya,2,Tidak,2
40,Perempuan,Mahasiswa,226.0,Tidak,Tidak,87.0,Ya,Ya,Ya,432.0,3,Ya,Tidak,34.0,Ya,Campur,2.6,2,4,3,Tidak,Ya,3,Tidak,2
33,Laki-laki,Karyawan,488.0,Ya,Tidak,56.0,Tidak,Tidak,Tidak,336.0,2,Tidak,Tidak,34.0,Ya,Netral,1.0,4,4,4,Tidak,Tidak,5,Tidak,1
41,Perempuan,Freelancer,301.0,Tidak,Ya,9.0,Ya,Tidak,Tidak,471.0,2,Ya,Tidak,59.0,Ya,Negatif,2.5,4,3,3,Tidak,Tidak,2,Ya,2
27,Laki-laki,Karyawan,524.0,Tidak,Tidak,57.0,Ya,Tidak,Tidak,500.0,3,Tidak,Tidak,52.0,Tidak,Negatif,2.8,3,2,4,Tidak,Ya,2,Tidak,2
37,Laki-laki,Karyawan,439.0,Tidak,Tidak,133.0,Ya,Tidak,Tidak,714.0,4,Ya,Tidak,0.0,Tidak,Netral,3.3,1,2,2,Tidak,Tidak,2,Tidak,3
18,Perempuan,Irt,349.0,Ya,Tidak,80.0,Ya,Ya,Ya,527.0,5,Ya,Ya,4.0,Tidak,Negatif,4.1,2,1,1,Tidak,Tidak,1,Tidak,3
37,Laki-laki,Mahasiswa,505.0,Tidak,Tidak,66.0,Tidak,Ya,Tidak,400.0,2,Tidak,Tidak,81.0,Ya,Netral,1.0,5,4,3,Tidak,Tidak,4,Ya,1
35,Perempuan,Karyawan,357.0,Ya,Ya,113.0,Ya,Tidak,Tidak,657.0,4,Ya,Tidak,0.0,Tidak,Positif,4.9,3,1,2,Ya,Ya,1,Tidak,3
41,Laki-laki,Karyawan,365.0,Tidak,Tidak,51.0,Ya,Tidak,Tidak,619.0,3,Tidak,Tidak,55.0,Ya,Netral,3.2,3,4,3,Tidak,Tidak,3,Tidak,2
34,Laki-laki,Dokter,522.0,Tidak,Tidak,20.0,Tidak,Tidak,Tidak,356.0,2,Tidak,Tidak,106.0,Ya,Positif,1.0,3,4,4,Tidak,Tidak,3,Ya,1
25,Laki-laki,Guru,373.0,Tidak,Tidak,66.0,Ya,Ya,Tidak,509.0,3,Ya,Tidak,25.0,Tidak,Negatif,2.9,3,3,3,Tidak,Tidak,3,Tidak,2
39,Laki-laki,Karyawan,228.0,Ya,Ya,58.0,Ya,Ya,Tidak,565.0,5,Ya,Tidak,43.0,Tidak,Negatif,4.6,2,2,3,Tidak,Ya,2,Tidak,3
35,Perempuan,Karyawan,416.0,Ya,Ya,56.0,Ya,Tidak,Tidak,448.0,4,Ya,Ya,79.0,Ya,Negatif,3.5,4,3,3,Tidak,Ya,3,Ya,2
31,Perempuan,Mahasiswa,480.0,Tidak,Tidak,36.0,Tidak,Tidak,Tidak,479.0,1,Tidak,Tidak,49.0,Tidak,Netral,1.9,3,5,4,Tidak,Tidak,4,Ya,1
19,Laki-laki,Wirausaha,520.0,Ya,Ya,61.0,Ya,Tidak,Tidak,500.0,3,Tidak,Tidak,55.0,Ya,Netral,2.9,3,3,4,Tidak,Ya,3,Tidak,2
20,Laki-laki,Irt,451.0,Tidak,Tidak,33.0,Tidak,Tidak,Tidak,284.0,2,Tidak,Tidak,114.0,Ya,Netral,1.4,4,3,5,Tidak,Tidak,4,Tidak,1
37,Laki-laki,Karyawan,407.0,Tidak,Tidak,60.0,Ya,Ya,Ya,513.0,3,Tidak,Ya,63.0,Tidak,Netral,2.4,2,4,1,Ya,Tidak,4,Tidak,2
49,Laki-laki,Karyawan,469.0,Tidak,Tidak,30.0,Tidak,Tidak,Tidak,336.0,2,Tidak,Tidak,74.0,Ya,Positif,1.6,4,4,4,Tidak,Tidak,4,Ya,1
21,Laki-laki,Dokter,305.0,Ya,Ya,93.0,Ya,Tidak,Ya,617.0,4,Ya,Ya,32.0,Ya,Campur,3.8,2,4,2,Tidak,Ya,1,Tidak,3
35,Laki-laki,Wirausaha,438.0,Tidak,Tidak,0.0,Tidak,Tidak,Tidak,269.0,2,Ya,Tidak,119.0,Ya,Positif,1.5,5,4,4,Tidak,Tidak,4,Tidak,1
41,Laki-laki,Mahasiswa,379.0,Tidak,Tidak,71.0,Ya,Tidak,Ya,430.0,2,Tidak,Ya,20.0,Ya,Campur,3.1,3,3,2,Ya,Ya,4,Tidak,2
19,Laki-laki,Dokter,505.0,Tidak,Ya,21.0,Tidak,Tidak,Tidak,313.0,1,Tidak,Tidak,99.0,Ya,Positif,1.9,4,4,4,Tidak,Tidak,4,Ya,1
35,Laki-laki,Karyawan,290.0,Ya,Ya,95.0,Tidak,Tidak,Ya,600.0,5,Tidak,Ya,1.0,Tidak,Negatif,3.0,3,2,2,Ya,Ya,2,Tidak,3
43,Laki-laki,Irt,557.0,Tidak,Tidak,64.0,Ya,Tidak,Tidak,411.0,4,Ya,Tidak,45.0,Ya,Negatif,2.3,4,4,4,Tidak,Tidak,3,Tidak,2
33,Laki-laki,Guru,331.0,Tidak,Ya,72.0,Ya,Tidak,Ya,577.0,3,Ya,Ya,18.0,Tidak,Negatif,4.4,2,2,2,Ya,Ya,1,Tidak,3
34,Laki-laki,Dokter,485.0,Ya,Tidak,96.0,Ya,Tidak,Ya,564.0,5,Tidak,Tidak,12.0,Tidak,Negatif,4.0,1,2,1,Tidak,Tidak,2,Tidak,3
42,Laki-laki,Freelancer,304.0,Ya,Ya,111.0,Ya,Ya,Ya,687.0,4,Tidak,Tidak,49.0,Tidak,Negatif,4.2,3,2,2,Ya,Tidak,2,Ya,3
18,Laki-laki,Mahasiswa,234.0,Ya,Tidak,56.0,Tidak,Ya,Ya,653.0,4,Ya,Tidak,61.0,Tidak,Negatif,4.2,2,2,2,Ya,Ya,3,Tidak,3
20,Perempuan,Mahasiswa,521.0,Tidak,Tidak,38.0,Tidak,Tidak,Tidak,382.0,1,Tidak,Tidak,79.0,Tidak,Positif,1.7,4,4,4,Tidak,Tidak,4,Ya,1
48,Laki-laki,Freelancer,302.0,Ya,Ya,67.0,Tidak,Tidak,Tidak,540.0,5,Tidak,Ya,33.0,Tidak,Negatif,4.4,2,2,2,Ya,Ya,3,Ya,3
34,Laki-laki,Guru,439.0,Tidak,Tidak,31.0,Tidak,Tidak,Ya,346.0,2,Tidak,Tidak,52.0,Ya,Positif,2.0,3,4,4,Tidak,Tidak,5,Tidak,1
38,Laki-laki,Freelancer,240.0,Tidak,Ya,94.0,Ya,Ya,Ya,554.0,5,Ya,Ya,54.0,Tidak,Negatif,4.2,2,2,2,Tidak,Ya,1,Tidak,3
38,Perempuan,Dokter,321.0,Ya,Ya,80.0,Ya,Ya,Tidak,645.0,4,Ya,Tidak,0.0,Tidak,Netral,4.7,1,2,3,Tidak,Ya,1,Tidak,3
39,Laki-laki,Guru,418.0,Tidak,Ya,89.0,Ya,Tidak,Tidak,578.0,4,Ya,Ya,0.0,Tidak,Negatif,4.3,3,1,1,Tidak,Tidak,2,Tidak,3
28,Perempuan,Dokter,501.0,Ya,Ya,26.0,Tidak,Tidak,Tidak,282.0,1,Ya,Tidak,107.0,Ya,Positif,2.2,4,4,3,Tidak,Tidak,4,Ya,1
37,Laki-laki,Karyawan,413.0,Tidak,Tidak,56.0,Ya,Tidak,Tidak,449.0,3,Ya,Tidak,35.0,Ya,Netral,2.8,3,3,3,Tidak,Ya,2,Tidak,2
31,Perempuan,Guru,402.0,Ya,Ya,84.0,Tidak,Tidak,Ya,528.0,4,Ya,Tidak,14.0,Tidak,Negatif,3.1,2,3,3,Tidak,Tidak,3,Tidak,2
22,Laki-laki,Mahasiswa,577.0,Tidak,Tidak,23.0,Tidak,Tidak,Tidak,440.0,2,Tidak,Tidak,92.0,Ya,Positif,2.3,4,5,4,Tidak,Tidak,3,Ya,1
41,Perempuan,Karyawan,477.0,Tidak,Tidak,43.0,Tidak,Tidak,Ya,452.0,3,Tidak,Tidak,112.0,Ya,Netral,2.2,4,4,5,Tidak,Tidak,4,Tidak,1
35,Laki-laki,Karyawan,364.0,Tidak,Tidak,57.0,Ya,Tidak,Ya,461.0,2,Tidak,Ya,62.0,Ya,Negatif,1.9,2,2,2,Tidak,Tidak,4,Tidak,2
40,Perempuan,Freelancer,325.0,Ya,Tidak,81.0,Tidak,Tidak,Tidak,631.0,4,Ya,Ya,6.0,Tidak,Negatif,4.7,2,2,3,Ya,Ya,2,Tidak,3
35,Perempuan,Mahasiswa,428.0,Tidak,Ya,50.0,Ya,Tidak,Tidak,530.0,3,Tidak,Tidak,45.0,Ya,Negatif,2.0,3,3,4,Tidak,Tidak,3,Ya,2
22,Perempuan,Mahasiswa,418.0,Tidak,Tidak,45.0,Ya,Ya,Tidak,457.0,3,Tidak,Tidak,52.0,Tidak,Positif,2.0,3,2,3,Tidak,Ya,4,Ya,2
40,Perempuan,Wirausaha,287.0,Tidak,Tidak,67.0,Tidak,Ya,Tidak,539.0,3,Tidak,Tidak,48.0,Ya,Netral,3.2,2,3,2,Tidak,Tidak,3,Ya,2
21,Laki-laki,Dokter,402.0,Tidak,Ya,67.0,Tidak,Tidak,Tidak,300.0,3,Tidak,Ya,47.0,Tidak,Campur,2.8,3,3,3,Tidak,Tidak,3,Tidak,2
36,Perempuan,Freelancer,379.0,Tidak,Ya,65.0,Tidak,Tidak,Tidak,570.0,3,Ya,Ya,10.0,Tidak,Negatif,3.4,2,1,2,Ya,Ya,1,Tidak,3
41,Laki-laki,Mahasiswa,388.0,Ya,Ya,51.0,Ya,Ya,Tidak,598.0,2,Tidak,Tidak,91.0,Tidak,Netral,2.5,2,4,3,Ya,Tidak,3,Ya,2
30,Laki-laki,Freelancer,459.0,Tidak,Tidak,39.0,Tidak,Tidak,Tidak,432.0,2,Tidak,Ya,65.0,Tidak,Campur,1.8,4,4,5,Tidak,Tidak,5,Tidak,1
26,Perempuan,Guru,472.0,Tidak,Tidak,133.0,Tidak,Ya,Ya,460.0,3,Ya,Tidak,23.0,Tidak,Campur,2.1,3,3,4,Ya,Tidak,4,Tidak,2
34,Perempuan,Freelancer,385.0,Ya,Tidak,96.0,Ya,Ya,Ya,476.0,4,Ya,Tidak,53.0,Tidak,Campur,5.0,2,2,3,Tidak,Ya,2,Tidak,3
32,Perempuan,Karyawan,401.0,Tidak,Tidak,71.0,Tidak,Tidak,Tidak,433.0,1,Tidak,Ya,55.0,Tidak,Netral,3.6,3,2,4,Tidak,Tidak,3,Tidak,2
29,Laki-laki,Mahasiswa,392.0,Tidak,Tidak,46.0,Tidak,Tidak,Tidak,512.0,3,Ya,Tidak,81.0,Ya,Negatif,2.9,3,3,2,Tidak,Tidak,4,Ya,2
29,Laki-laki,Karyawan,398.0,Tidak,Tidak,44.0,Tidak,Tidak,Tidak,456.0,1,Tidak,Tidak,68.0,Ya,Campur,1.4,5,3,4,Tidak,Tidak,4,Ya,1
26,Laki-laki,Karyawan,502.0,Tidak,Ya,31.0,Tidak,Tidak,Tidak,479.0,2,Tidak,Tidak,81.0,Ya,Positif,1.1,5,3,3,Tidak,Tidak,4,Ya,1
24,Perempuan,Guru,319.0,Ya,Tidak,112.0,Tidak,Tidak,Tidak,665.0,4,Ya,Ya,42.0,Tidak,Netral,4.4,2,2,2,Ya,Ya,1,Tidak,3
18,Laki-laki,Karyawan,418.0,Tidak,Tidak,41.0,Ya,Tidak,Tidak,409.0,2,Tidak,Tidak,87.0,Ya,Positif,1.3,5,5,4,Tidak,Tidak,4,Ya,1
33,Laki-laki,Mahasiswa,528.0,Tidak,Tidak,56.0,Tidak,Tidak,Tidak,307.0,2,Tidak,Tidak,90.0,Ya,Netral,1.2,4,4,4,Tidak,Tidak,4,Tidak,1
36,Perempuan,Mahasiswa,489.0,Ya,Tidak,56.0,Ya,Ya,Tidak,378.0,3,Ya,Tidak,44.0,Tidak,Netral,3.0,3,1,2,Tidak,Tidak,2,Tidak,2
18,Perempuan,Freelancer,284.0,Tidak,Tidak,56.0,Ya,Tidak,Ya,595.0,3,Ya,Ya,10.0,Tidak,Campur,3.3,1,2,2,Ya,Tidak,3,Tidak,3
21,Laki-laki,Karyawan,513.0,Tidak,Tidak,24.0,Tidak,Tidak,Tidak,429.0,2,Tidak,Tidak,125.0,Ya,Campur,1.7,4,4,3,Tidak,Tidak,3,Ya,1
46,Perempuan,Mahasiswa,343.0,Ya,Tidak,118.0,Ya,Tidak,Tidak,479.0,5,Ya,Ya,52.0,Ya,Negatif,4.0,2,2,3,Ya,Tidak,2,Tidak,3
31,Perempuan,Freelancer,388.0,Tidak,Tidak,58.0,Ya,Tidak,Tidak,484.0,3,Ya,Ya,73.0,Tidak,Negatif,3.4,2,2,3,Tidak,Ya,4,Ya,2
35,Perempuan,Guru,316.0,Tidak,Tidak,56.0,Ya,Ya,Tidak,563.0,4,Ya,Ya,52.0,Tidak,Campur,4.4,1,2,2,Ya,Ya,2,Tidak,3
26,Laki-laki,Dokter,226.0,Tidak,Ya,131.0,Ya,Tidak,Tidak,485.0,4,Ya,Ya,0.0,Tidak,Negatif,3.8,1,2,2,Tidak,Tidak,2,Tidak,3
36,Laki-laki,Karyawan,492.0,Tidak,Tidak,56.0,Ya,Ya,Tidak,458.0,3,Tidak,Tidak,78.0,Ya,Campur,2.2,3,3,3,Tidak,Tidak,2,Ya,2
27,Perempuan,Guru,418.0,Tidak,Ya,12.0,Ya,Tidak,Tidak,390.0,1,Tidak,Tidak,127.0,Ya,Campur,1.0,4,4,4,Tidak,Ya,4,Tidak,1
34,Laki-laki,Karyawan,496.0,Tidak,Tidak,22.0,Tidak,Tidak,Tidak,257.0,3,Tidak,Ya,89.0,Tidak,Campur,2.4,4,4,3,Tidak,Tidak,4,Tidak,1
44,Perempuan,Freelancer,378.0,Ya,Tidak,87.0,Ya,Ya,Ya,662.0,4,Ya,Ya,51.0,Tidak,Negatif,4.2,2,1,1,Ya,Tidak,2,Tidak,3
33,Laki-laki,Karyawan,565.0,Ya,Tidak,15.0,Tidak,Tidak,Tidak,371.0,3,Tidak,Tidak,77.0,Ya,Positif,1.4,4,4,4,Tidak,Tidak,3,Ya,1
28,Laki-laki,Dokter,589.0,Tidak,Tidak,29.0,Tidak,Tidak,Tidak,321.0,1,Ya,Tidak,98.0,Ya,Campur,2.1,5,4,4,Tidak,Tidak,4,Ya,1
20,Laki-laki,Freelancer,529.0,Tidak,Tidak,20.0,Tidak,Tidak,Tidak,372.0,2,Tidak,Tidak,90.0,Tidak,Netral,1.2,4,5,5,Tidak,Tidak,4,Tidak,1
40,Laki-laki,Karyawan,440.0,Ya,Tidak,66.0,Tidak,Tidak,Tidak,518.0,3,Tidak,Tidak,97.0,Ya,Negatif,2.9,3,3,3,Tidak,Tidak,2,Tidak,2
23,Laki-laki,Mahasiswa,584.0,Tidak,Tidak,34.0,Tidak,Tidak,Tidak,344.0,2,Tidak,Tidak,109.0,Tidak,Campur,1.2,4,3,5,Tidak,Tidak,4,Tidak,1
48,Laki-laki,Guru,315.0,Ya,Tidak,105.0,Ya,Tidak,Tidak,479.0,4,Tidak,Ya,40.0,Tidak,Campur,4.2,2,1,2,Tidak,Tidak,2,Tidak,3
50,Perempuan,Guru,302.0,Ya,Ya,92.0,Tidak,Ya,Tidak,502.0,5,Ya,Ya,37.0,Tidak,Negatif,4.2,2,3,2,Ya,Ya,1,Tidak,3
42,Laki-laki,Karyawan,423.0,Tidak,Tidak,64.0,Tidak,Tidak,Tidak,501.0,4,Ya,Tidak,0.0,Tidak,Negatif,2.8,1,2,3,Tidak,Tidak,5,Tidak,2
50,Laki-laki,Karyawan,371.0,Ya,Tidak,55.0,Tidak,Tidak,Ya,495.0,3,Ya,Tidak,41.0,Ya,Netral,2.9,2,2,3,Tidak,Tidak,2,Tidak,2
28,Laki-laki,Mahasiswa,374.0,Ya,Tidak,59.0,Tidak,Ya,Tidak,499.0,3,Ya,Ya,20.0,Tidak,Negatif,2.7,3,3,2,Tidak,Ya,4,Ya,2
39,Laki-laki,Karyawan,367.0,Tidak,Tidak,90.0,Ya,Ya,Ya,564.0,4,Ya,Tidak,51.0,Tidak,Negatif,4.7,2,2,2,Ya,Ya,3,Tidak,3
30,Laki-laki,Karyawan,416.0,Ya,Tidak,43.0,Tidak,Tidak,Tidak,462.0,4,Tidak,Tidak,95.0,Tidak,Campur,2.3,3,4,3,Ya,Tidak,2,Tidak,2
32,Laki-laki,Karyawan,418.0,Tidak,Ya,56.0,Tidak,Tidak,Tidak,529.0,3,Tidak,Tidak,50.0,Tidak,Positif,2.9,3,3,4,Ya,Ya,3,Tidak,2
25,Perempuan,Karyawan,418.0,Tidak,Tidak,78.0,Ya,Ya,Tidak,557.0,3,Tidak,Tidak,33.0,Tidak,Netral,2.8,3,3,3,Ya,Tidak,3,Ya,2
